machine_id,line_id,reading_ts,temperature_c,vibration_mm_s,pressure_psi,latent_wear,will_fail_within_6h
MCH0006,LINE-B,2026-08-03T04:50:00,68.9,1.723,107.49,0.1563,0
MCH0006,LINE-B,2026-08-03T05:00:00,67.82,1.792,109.25,0.1575,0
MCH0006,LINE-B,2026-08-03T05:10:00,68.55,1.933,109.81,0.1579,0
MCH0006,LINE-B,2026-08-03T05:20:00,70.93,1.896,113.96,0.1586,0
MCH0006,LINE-B,2026-08-03T05:30:00,68.88,1.899,111.79,0.1591,0
MCH0006,LINE-B,2026-08-03T05:40:00,67.99,1.769,111.29,0.1596,0
MCH0006,LINE-B,2026-08-03T05:50:00,69.17,1.895,110.39,0.1605,0
MCH0006,LINE-B,2026-08-03T06:00:00,69.48,1.725,109.99,0.1608,0
MCH0006,LINE-B,2026-08-03T06:10:00,67.42,1.894,111.2,0.1615,0
MCH0006,LINE-B,2026-08-03T06:20:00,68.75,2.014,110.65,0.1623,0
MCH0006,LINE-B,2026-08-03T06:30:00,66.79,1.717,113.58,0.1629,0
MCH0006,LINE-B,2026-08-03T06:40:00,68.83,1.714,112.49,0.1634,0
MCH0006,LINE-B,2026-08-03T06:50:00,71.21,1.914,110.49,0.1639,0
MCH0006,LINE-B,2026-08-03T07:00:00,69.06,1.889,111.41,0.1651,0
MCH0006,LINE-B,2026-08-03T07:10:00,68.79,1.905,109.62,0.1658,0
MCH0006,LINE-B,2026-08-03T07:20:00,69.85,1.741,112.74,0.1669,0
MCH0006,LINE-B,2026-08-03T07:30:00,69.38,1.943,111.06,0.1673,0
MCH0006,LINE-B,2026-08-03T07:40:00,66.87,1.968,110.45,0.1681,0
MCH0006,LINE-B,2026-08-03T07:50:00,66.84,1.878,109.33,0.1691,0
MCH0006,LINE-B,2026-08-03T08:00:00,68.3,1.938,109.16,0.1698,0
MCH0006,LINE-B,2026-08-03T08:10:00,67.88,1.842,108.3,0.1711,0
MCH0006,LINE-B,2026-08-03T08:20:00,69.58,1.863,109.7,0.172,0
MCH0006,LINE-B,2026-08-03T08:30:00,68.54,1.989,113.6,0.1733,0
MCH0006,LINE-B,2026-08-03T08:40:00,67.72,1.896,108.0,0.1738,0
MCH0006,LINE-B,2026-08-03T08:50:00,68.49,1.814,109.39,0.1751,0
MCH0006,LINE-B,2026-08-03T09:00:00,68.2,1.895,110.64,0.1756,0
MCH0006,LINE-B,2026-08-03T09:10:00,69.65,1.883,112.39,0.1762,0
MCH0006,LINE-B,2026-08-03T09:20:00,69.89,1.869,111.43,0.1771,0
MCH0006,LINE-B,2026-08-03T09:30:00,69.5,1.95,109.43,0.1778,0
MCH0006,LINE-B,2026-08-03T09:40:00,68.58,2.083,109.34,0.1787,0
MCH0006,LINE-B,2026-08-03T09:50:00,70.69,1.879,110.73,0.1795,0
MCH0006,LINE-B,2026-08-03T10:00:00,67.92,1.784,108.49,0.1805,0
MCH0006,LINE-B,2026-08-03T10:10:00,71.29,1.897,109.91,0.1811,0
MCH0006,LINE-B,2026-08-03T10:20:00,67.75,1.876,109.66,0.1815,0
MCH0006,LINE-B,2026-08-03T10:30:00,69.15,1.892,111.82,0.1828,0
MCH0006,LINE-B,2026-08-03T10:40:00,67.28,1.866,112.78,0.1838,0
MCH0006,LINE-B,2026-08-03T10:50:00,68.72,1.997,109.98,0.1843,0
MCH0006,LINE-B,2026-08-03T11:00:00,69.66,1.966,112.0,0.1852,0
MCH0006,LINE-B,2026-08-03T11:10:00,69.29,1.779,112.77,0.1862,0
MCH0006,LINE-B,2026-08-03T11:20:00,68.62,1.845,108.82,0.1874,0
MCH0006,LINE-B,2026-08-03T11:30:00,68.39,1.914,111.84,0.1882,0
MCH0006,LINE-B,2026-08-03T11:40:00,67.95,1.973,111.29,0.1896,0
MCH0006,LINE-B,2026-08-03T11:50:00,67.64,1.886,110.27,0.1906,0
MCH0006,LINE-B,2026-08-03T12:00:00,66.96,2.003,109.5,0.1915,0
MCH0006,LINE-B,2026-08-03T12:10:00,67.36,1.959,111.85,0.1924,0
MCH0006,LINE-B,2026-08-03T12:20:00,68.31,1.889,111.89,0.1933,0
MCH0006,LINE-B,2026-08-03T12:30:00,67.69,1.926,108.11,0.1944,0
MCH0006,LINE-B,2026-08-03T12:40:00,69.07,1.829,107.46,0.1949,0
MCH0006,LINE-B,2026-08-03T12:50:00,69.61,1.763,109.67,0.1956,0
MCH0006,LINE-B,2026-08-03T13:00:00,67.18,1.954,109.73,0.1967,0
MCH0006,LINE-B,2026-08-03T13:10:00,68.12,1.849,110.79,0.1975,0
MCH0006,LINE-B,2026-08-03T13:20:00,70.08,1.979,111.68,0.1983,0
MCH0006,LINE-B,2026-08-03T13:30:00,69.33,1.956,111.66,0.1993,0
MCH0006,LINE-B,2026-08-03T13:40:00,69.14,1.901,110.71,0.2003,0
MCH0006,LINE-B,2026-08-03T13:50:00,69.66,1.978,111.13,0.2015,0
MCH0006,LINE-B,2026-08-03T14:00:00,68.34,2.091,109.26,0.2025,0
MCH0006,LINE-B,2026-08-03T14:10:00,71.77,1.953,110.07,0.2035,0
MCH0006,LINE-B,2026-08-03T14:20:00,66.78,1.979,108.84,0.2046,0
MCH0006,LINE-B,2026-08-03T14:30:00,68.54,2.042,111.35,0.2055,0
MCH0006,LINE-B,2026-08-03T14:40:00,70.47,1.871,110.3,0.2064,0
MCH0006,LINE-B,2026-08-03T14:50:00,67.31,2.088,112.66,0.2076,0
MCH0006,LINE-B,2026-08-03T15:00:00,70.1,1.976,111.97,0.2081,0
MCH0006,LINE-B,2026-08-03T15:10:00,69.48,2.011,107.75,0.2093,0
MCH0006,LINE-B,2026-08-03T15:20:00,66.92,1.979,110.71,0.2101,0
MCH0006,LINE-B,2026-08-03T15:30:00,68.2,2.006,109.81,0.211,0
MCH0006,LINE-B,2026-08-03T15:40:00,70.1,2.202,110.66,0.2121,0
MCH0006,LINE-B,2026-08-03T15:50:00,68.96,1.979,111.39,0.213,0
MCH0006,LINE-B,2026-08-03T16:00:00,70.58,1.962,110.63,0.2142,0
MCH0006,LINE-B,2026-08-03T16:10:00,69.92,2.145,106.45,0.2151,0
MCH0006,LINE-B,2026-08-03T16:20:00,71.91,2.003,110.46,0.2157,0
MCH0006,LINE-B,2026-08-03T16:30:00,66.63,2.114,109.98,0.217,0
MCH0006,LINE-B,2026-08-03T16:40:00,71.39,2.027,110.14,0.2174,0
MCH0006,LINE-B,2026-08-03T16:50:00,70.69,1.941,113.29,0.2184,0
MCH0006,LINE-B,2026-08-03T17:00:00,68.56,2.161,111.24,0.2192,0
MCH0006,LINE-B,2026-08-03T17:10:00,70.4,2.045,111.74,0.2197,0
MCH0006,LINE-B,2026-08-03T17:20:00,70.38,2.186,108.39,0.2203,0
MCH0006,LINE-B,2026-08-03T17:30:00,71.44,2.032,111.16,0.2217,0
MCH0006,LINE-B,2026-08-03T17:40:00,69.55,1.99,108.56,0.2227,0
MCH0006,LINE-B,2026-08-03T17:50:00,70.04,1.935,110.38,0.2234,0
MCH0006,LINE-B,2026-08-03T18:00:00,69.06,2.181,110.37,0.2246,0
MCH0006,LINE-B,2026-08-03T18:10:00,71.92,2.123,109.19,0.2255,0
MCH0006,LINE-B,2026-08-03T18:20:00,68.93,1.988,110.26,0.2267,0
MCH0006,LINE-B,2026-08-03T18:30:00,70.42,2.157,106.1,0.2275,0
MCH0006,LINE-B,2026-08-03T18:40:00,71.52,1.98,111.77,0.2287,0
MCH0006,LINE-B,2026-08-03T18:50:00,69.72,2.036,111.15,0.2296,0
MCH0006,LINE-B,2026-08-03T19:00:00,69.03,2.178,112.69,0.2312,0
MCH0006,LINE-B,2026-08-03T19:10:00,70.76,1.968,110.86,0.2321,0
MCH0006,LINE-B,2026-08-03T19:20:00,70.29,2.107,111.75,0.2328,0
MCH0006,LINE-B,2026-08-03T19:30:00,71.23,1.896,111.37,0.2336,0
MCH0006,LINE-B,2026-08-03T19:40:00,70.9,2.105,111.78,0.2348,0
MCH0006,LINE-B,2026-08-03T19:50:00,70.36,2.152,109.76,0.2353,0
MCH0006,LINE-B,2026-08-03T20:00:00,67.85,2.1,108.67,0.236,0
MCH0006,LINE-B,2026-08-03T20:10:00,70.43,2.251,109.33,0.2366,0
MCH0006,LINE-B,2026-08-03T20:20:00,70.41,2.061,112.79,0.2374,0
MCH0006,LINE-B,2026-08-03T20:30:00,70.15,2.232,111.52,0.2385,0
MCH0006,LINE-B,2026-08-03T20:40:00,68.45,2.052,110.99,0.2391,0
MCH0006,LINE-B,2026-08-03T20:50:00,71.04,2.117,111.32,0.2398,0
MCH0006,LINE-B,2026-08-03T21:00:00,66.27,2.063,107.31,0.2405,0
MCH0006,LINE-B,2026-08-03T21:10:00,70.18,2.177,109.14,0.2417,0
MCH0006,LINE-B,2026-08-03T21:20:00,67.58,2.056,108.83,0.2424,0
MCH0006,LINE-B,2026-08-03T21:30:00,69.48,2.095,108.54,0.2433,0
MCH0006,LINE-B,2026-08-03T21:40:00,70.46,2.135,107.97,0.2445,0
MCH0006,LINE-B,2026-08-03T21:50:00,71.31,2.259,110.78,0.2454,0
MCH0006,LINE-B,2026-08-03T22:00:00,70.88,2.19,111.54,0.2462,0
MCH0006,LINE-B,2026-08-03T22:10:00,70.67,1.933,107.84,0.2469,0
MCH0006,LINE-B,2026-08-03T22:20:00,70.83,2.249,109.34,0.2478,0
MCH0006,LINE-B,2026-08-03T22:30:00,70.18,1.956,109.39,0.2483,0
MCH0006,LINE-B,2026-08-03T22:40:00,70.43,2.062,110.16,0.2493,0
MCH0006,LINE-B,2026-08-03T22:50:00,70.82,2.124,111.61,0.2497,0
MCH0006,LINE-B,2026-08-03T23:00:00,70.35,2.179,113.12,0.2509,0
MCH0006,LINE-B,2026-08-03T23:10:00,71.47,2.158,113.73,0.252,0
MCH0006,LINE-B,2026-08-03T23:20:00,71.42,2.11,109.9,0.2527,0
MCH0006,LINE-B,2026-08-03T23:30:00,70.28,2.124,111.06,0.2533,0
MCH0006,LINE-B,2026-08-03T23:40:00,69.66,2.181,108.88,0.2539,0
MCH0006,LINE-B,2026-08-03T23:50:00,71.26,2.293,111.82,0.2548,0
MCH0006,LINE-B,2026-08-04T00:00:00,71.62,2.197,109.1,0.2558,0
MCH0006,LINE-B,2026-08-04T00:10:00,69.59,2.173,111.86,0.2567,0
MCH0006,LINE-B,2026-08-04T00:20:00,70.51,2.181,110.75,0.257,0
MCH0006,LINE-B,2026-08-04T00:30:00,71.39,2.109,113.52,0.2581,0
MCH0006,LINE-B,2026-08-04T00:40:00,71.17,2.263,109.46,0.2593,0
MCH0006,LINE-B,2026-08-04T00:50:00,69.85,2.093,111.97,0.2606,0
MCH0006,LINE-B,2026-08-04T01:00:00,69.52,2.267,108.35,0.2611,0
MCH0006,LINE-B,2026-08-04T01:10:00,71.45,2.092,110.42,0.2621,0
MCH0006,LINE-B,2026-08-04T01:20:00,70.82,2.207,110.96,0.263,0
MCH0006,LINE-B,2026-08-04T01:30:00,70.47,2.109,111.47,0.2639,0
MCH0006,LINE-B,2026-08-04T01:40:00,71.59,2.238,111.19,0.2648,0
MCH0006,LINE-B,2026-08-04T01:50:00,70.79,2.142,107.46,0.2656,0
MCH0006,LINE-B,2026-08-04T02:00:00,70.11,2.232,109.87,0.2663,0
MCH0006,LINE-B,2026-08-04T02:10:00,71.05,2.273,110.22,0.2675,0
MCH0006,LINE-B,2026-08-04T02:20:00,70.18,2.167,108.82,0.2685,0
MCH0006,LINE-B,2026-08-04T02:30:00,70.93,2.34,111.16,0.2692,0
MCH0006,LINE-B,2026-08-04T02:40:00,71.25,2.311,110.92,0.2695,0
MCH0006,LINE-B,2026-08-04T02:50:00,72.39,2.133,109.4,0.2697,0
MCH0006,LINE-B,2026-08-04T03:00:00,69.66,2.278,108.47,0.2706,0
MCH0006,LINE-B,2026-08-04T03:10:00,71.04,2.175,112.99,0.2719,0
MCH0006,LINE-B,2026-08-04T03:20:00,69.53,2.191,109.1,0.2732,0
MCH0006,LINE-B,2026-08-04T03:30:00,71.68,2.255,111.05,0.2747,0
MCH0006,LINE-B,2026-08-04T03:40:00,70.76,2.094,110.58,0.275,0
MCH0006,LINE-B,2026-08-04T03:50:00,71.1,2.25,110.0,0.2761,0
MCH0006,LINE-B,2026-08-04T04:00:00,70.62,2.223,111.33,0.2769,0
MCH0006,LINE-B,2026-08-04T04:10:00,70.84,2.32,111.44,0.2776,0
MCH0006,LINE-B,2026-08-04T04:20:00,72.56,2.217,109.17,0.2783,0
MCH0006,LINE-B,2026-08-04T04:30:00,72.9,2.321,110.47,0.2795,0
MCH0006,LINE-B,2026-08-04T04:40:00,71.92,2.289,109.98,0.2808,0
MCH0006,LINE-B,2026-08-04T04:50:00,72.54,2.23,112.28,0.2819,0
MCH0006,LINE-B,2026-08-04T05:00:00,72.68,2.242,110.13,0.2829,0
MCH0006,LINE-B,2026-08-04T05:10:00,72.81,2.426,106.59,0.2833,0
MCH0006,LINE-B,2026-08-04T05:20:00,71.9,2.231,112.37,0.2844,0
MCH0006,LINE-B,2026-08-04T05:30:00,71.72,2.287,109.76,0.285,0
MCH0006,LINE-B,2026-08-04T05:40:00,70.16,2.278,112.38,0.2857,0
MCH0006,LINE-B,2026-08-04T05:50:00,72.42,2.255,111.81,0.2861,0
MCH0006,LINE-B,2026-08-04T06:00:00,70.85,2.242,108.62,0.2866,0
MCH0006,LINE-B,2026-08-04T06:10:00,69.74,2.239,108.86,0.2875,0
MCH0006,LINE-B,2026-08-04T06:20:00,72.56,2.269,108.35,0.2881,0
MCH0006,LINE-B,2026-08-04T06:30:00,73.75,2.249,110.67,0.2887,0
MCH0006,LINE-B,2026-08-04T06:40:00,73.3,2.152,110.18,0.2894,0
MCH0006,LINE-B,2026-08-04T06:50:00,73.44,2.22,111.26,0.2905,0
MCH0006,LINE-B,2026-08-04T07:00:00,73.5,2.187,112.16,0.2909,0
MCH0006,LINE-B,2026-08-04T07:10:00,71.67,2.206,109.2,0.2913,0
MCH0006,LINE-B,2026-08-04T07:20:00,71.96,2.292,109.23,0.2926,0
MCH0006,LINE-B,2026-08-04T07:30:00,68.67,2.263,110.91,0.2936,0
MCH0006,LINE-B,2026-08-04T07:40:00,71.1,2.314,108.67,0.2945,0
MCH0006,LINE-B,2026-08-04T07:50:00,72.12,2.223,112.11,0.2949,0
MCH0006,LINE-B,2026-08-04T08:00:00,72.57,2.402,108.58,0.296,0
MCH0006,LINE-B,2026-08-04T08:10:00,71.56,2.334,114.19,0.2972,0
MCH0006,LINE-B,2026-08-04T08:20:00,72.63,2.287,109.75,0.2981,0
MCH0006,LINE-B,2026-08-04T08:30:00,70.8,2.266,110.68,0.2988,0
MCH0006,LINE-B,2026-08-04T08:40:00,71.81,2.23,108.49,0.2996,0
MCH0006,LINE-B,2026-08-04T08:50:00,69.63,2.267,110.24,0.3005,0
MCH0006,LINE-B,2026-08-04T09:00:00,72.36,2.354,110.42,0.3014,0
MCH0006,LINE-B,2026-08-04T09:10:00,70.83,2.448,110.11,0.3022,0
MCH0006,LINE-B,2026-08-04T09:20:00,71.86,2.482,111.85,0.3034,0
MCH0006,LINE-B,2026-08-04T09:30:00,72.49,2.214,110.3,0.3043,0
MCH0006,LINE-B,2026-08-04T09:40:00,73.49,2.424,107.13,0.3051,0
MCH0006,LINE-B,2026-08-04T09:50:00,70.99,2.312,109.98,0.3061,0
MCH0006,LINE-B,2026-08-04T10:00:00,71.24,2.408,108.73,0.3072,0
MCH0006,LINE-B,2026-08-04T10:10:00,71.01,2.471,111.35,0.3077,0
MCH0006,LINE-B,2026-08-04T10:20:00,73.23,2.313,108.08,0.3082,0
MCH0006,LINE-B,2026-08-04T10:30:00,70.25,2.35,110.93,0.3089,0
MCH0006,LINE-B,2026-08-04T10:40:00,70.86,2.389,111.46,0.3091,0
MCH0006,LINE-B,2026-08-04T10:50:00,73.62,2.428,107.12,0.3102,0
MCH0006,LINE-B,2026-08-04T11:00:00,71.49,2.359,108.95,0.3109,0
MCH0006,LINE-B,2026-08-04T11:10:00,71.43,2.249,112.43,0.312,0
MCH0006,LINE-B,2026-08-04T11:20:00,72.64,2.432,107.69,0.3129,0
MCH0006,LINE-B,2026-08-04T11:30:00,72.86,2.262,105.73,0.3136,0
MCH0006,LINE-B,2026-08-04T11:40:00,72.35,2.421,108.63,0.3145,0
MCH0006,LINE-B,2026-08-04T11:50:00,71.39,2.356,110.8,0.3154,0
MCH0006,LINE-B,2026-08-04T12:00:00,68.27,2.517,109.52,0.3169,0
MCH0006,LINE-B,2026-08-04T12:10:00,72.84,2.477,107.88,0.3177,0
MCH0006,LINE-B,2026-08-04T12:20:00,70.21,2.496,109.68,0.3183,0
MCH0006,LINE-B,2026-08-04T12:30:00,74.85,2.379,111.26,0.3187,0
MCH0006,LINE-B,2026-08-04T12:40:00,71.34,2.467,109.87,0.3198,0
MCH0006,LINE-B,2026-08-04T12:50:00,69.68,2.442,106.63,0.3208,0
MCH0006,LINE-B,2026-08-04T13:00:00,71.59,2.563,109.55,0.3221,0
MCH0006,LINE-B,2026-08-04T13:10:00,73.18,2.501,107.78,0.3227,0
MCH0006,LINE-B,2026-08-04T13:20:00,71.68,2.314,112.47,0.3241,0
MCH0006,LINE-B,2026-08-04T13:30:00,72.53,2.434,109.81,0.3253,0
MCH0006,LINE-B,2026-08-04T13:40:00,71.91,2.355,108.9,0.3257,0
MCH0006,LINE-B,2026-08-04T13:50:00,72.21,2.369,111.42,0.3265,0
MCH0006,LINE-B,2026-08-04T14:00:00,72.51,2.258,106.42,0.327,0
MCH0006,LINE-B,2026-08-04T14:10:00,71.56,2.387,109.26,0.3274,0
MCH0006,LINE-B,2026-08-04T14:20:00,71.0,2.502,110.09,0.3284,0
MCH0006,LINE-B,2026-08-04T14:30:00,71.95,2.547,110.38,0.3298,0
MCH0006,LINE-B,2026-08-04T14:40:00,73.0,2.321,108.06,0.3307,0
MCH0006,LINE-B,2026-08-04T14:50:00,72.62,2.463,108.3,0.3314,0
MCH0006,LINE-B,2026-08-04T15:00:00,71.81,2.391,109.62,0.3324,0
MCH0006,LINE-B,2026-08-04T15:10:00,70.82,2.433,110.93,0.3335,0
MCH0006,LINE-B,2026-08-04T15:20:00,74.67,2.495,111.22,0.3342,0
MCH0006,LINE-B,2026-08-04T15:30:00,71.32,2.499,108.5,0.3347,0
MCH0006,LINE-B,2026-08-04T15:40:00,72.55,2.334,107.98,0.3361,0
MCH0006,LINE-B,2026-08-04T15:50:00,69.98,2.403,108.49,0.3374,0
MCH0006,LINE-B,2026-08-04T16:00:00,70.99,2.444,110.55,0.3384,0
MCH0006,LINE-B,2026-08-04T16:10:00,73.07,2.542,109.75,0.3392,0
MCH0006,LINE-B,2026-08-04T16:20:00,75.0,2.512,108.17,0.3404,0
MCH0006,LINE-B,2026-08-04T16:30:00,72.38,2.557,112.03,0.3407,0
MCH0006,LINE-B,2026-08-04T16:40:00,73.23,2.401,110.72,0.3416,0
MCH0006,LINE-B,2026-08-04T16:50:00,73.71,2.586,108.67,0.3426,0
MCH0006,LINE-B,2026-08-04T17:00:00,72.35,2.374,110.98,0.3436,0
MCH0006,LINE-B,2026-08-04T17:10:00,71.67,2.5,109.0,0.3445,0
MCH0006,LINE-B,2026-08-04T17:20:00,76.5,2.527,113.76,0.3451,0
MCH0006,LINE-B,2026-08-04T17:30:00,74.96,2.556,107.9,0.3465,0
MCH0006,LINE-B,2026-08-04T17:40:00,71.93,2.365,109.22,0.3474,0
MCH0006,LINE-B,2026-08-04T17:50:00,73.78,2.449,107.44,0.3478,0
MCH0006,LINE-B,2026-08-04T18:00:00,71.71,2.533,107.46,0.3483,0
MCH0006,LINE-B,2026-08-04T18:10:00,73.04,2.538,111.11,0.3493,0
MCH0006,LINE-B,2026-08-04T18:20:00,70.5,2.363,110.5,0.3505,0
MCH0006,LINE-B,2026-08-04T18:30:00,72.06,2.56,109.57,0.3512,0
MCH0006,LINE-B,2026-08-04T18:40:00,73.63,2.422,109.21,0.3517,0
MCH0006,LINE-B,2026-08-04T18:50:00,71.91,2.641,108.56,0.3523,0
MCH0006,LINE-B,2026-08-04T19:00:00,72.29,2.497,110.18,0.3531,0
MCH0006,LINE-B,2026-08-04T19:10:00,72.6,2.478,110.22,0.354,0
MCH0006,LINE-B,2026-08-04T19:20:00,72.24,2.38,108.34,0.3551,0
MCH0006,LINE-B,2026-08-04T19:30:00,74.24,2.474,110.66,0.3563,0
MCH0006,LINE-B,2026-08-04T19:40:00,70.22,2.608,108.82,0.3569,0
MCH0006,LINE-B,2026-08-04T19:50:00,72.25,2.477,108.87,0.3576,0
MCH0006,LINE-B,2026-08-04T20:00:00,72.96,2.712,108.37,0.3587,0
MCH0006,LINE-B,2026-08-04T20:10:00,71.14,2.467,109.44,0.3593,0
MCH0006,LINE-B,2026-08-04T20:20:00,71.46,2.434,108.01,0.36,0
MCH0006,LINE-B,2026-08-04T20:30:00,72.95,2.472,109.93,0.3607,0
MCH0006,LINE-B,2026-08-04T20:40:00,72.87,2.518,110.37,0.3616,0
MCH0006,LINE-B,2026-08-04T20:50:00,70.71,2.549,109.33,0.3623,0
MCH0006,LINE-B,2026-08-04T21:00:00,72.92,2.623,108.18,0.3634,0
MCH0006,LINE-B,2026-08-04T21:10:00,73.3,2.55,106.3,0.3642,0
MCH0006,LINE-B,2026-08-04T21:20:00,71.16,2.402,112.46,0.3647,0
MCH0006,LINE-B,2026-08-04T21:30:00,72.88,2.579,108.72,0.3656,0
MCH0006,LINE-B,2026-08-04T21:40:00,74.55,2.486,110.61,0.3666,0
MCH0006,LINE-B,2026-08-04T21:50:00,70.97,2.585,110.87,0.3675,0
MCH0006,LINE-B,2026-08-04T22:00:00,73.47,2.522,111.95,0.3682,0
MCH0006,LINE-B,2026-08-04T22:10:00,73.08,2.513,108.29,0.369,0
MCH0006,LINE-B,2026-08-04T22:20:00,74.14,2.59,109.47,0.3702,0
MCH0006,LINE-B,2026-08-04T22:30:00,74.72,2.698,108.27,0.371,0
MCH0006,LINE-B,2026-08-04T22:40:00,71.78,2.663,110.12,0.3713,0
MCH0006,LINE-B,2026-08-04T22:50:00,73.79,2.649,109.6,0.3724,0
MCH0006,LINE-B,2026-08-04T23:00:00,73.83,2.48,109.62,0.3735,0
MCH0006,LINE-B,2026-08-04T23:10:00,73.15,2.682,110.18,0.3741,0
MCH0006,LINE-B,2026-08-04T23:20:00,73.03,2.731,106.33,0.3752,0
MCH0006,LINE-B,2026-08-04T23:30:00,71.63,2.591,109.32,0.3761,0
MCH0006,LINE-B,2026-08-04T23:40:00,74.76,2.597,109.83,0.3774,0
MCH0006,LINE-B,2026-08-04T23:50:00,72.14,2.693,107.45,0.378,0
MCH0006,LINE-B,2026-08-05T00:00:00,72.92,2.474,111.06,0.3791,0
MCH0006,LINE-B,2026-08-05T00:10:00,71.19,2.521,109.54,0.3801,0
MCH0006,LINE-B,2026-08-05T00:20:00,69.44,2.637,111.07,0.3809,0
MCH0006,LINE-B,2026-08-05T00:30:00,72.02,2.694,110.25,0.3823,0
MCH0006,LINE-B,2026-08-05T00:40:00,73.25,2.736,109.64,0.3828,0
MCH0006,LINE-B,2026-08-05T00:50:00,74.83,2.587,109.95,0.3842,0
MCH0006,LINE-B,2026-08-05T01:00:00,73.61,2.623,105.77,0.3849,0
MCH0006,LINE-B,2026-08-05T01:10:00,73.61,2.692,108.7,0.3861,0
MCH0006,LINE-B,2026-08-05T01:20:00,72.19,2.543,108.75,0.387,0
MCH0006,LINE-B,2026-08-05T01:30:00,72.5,2.723,108.42,0.3878,0
MCH0006,LINE-B,2026-08-05T01:40:00,73.46,2.671,109.58,0.3885,0
MCH0006,LINE-B,2026-08-05T01:50:00,75.23,2.607,110.18,0.3889,0
MCH0006,LINE-B,2026-08-05T02:00:00,73.46,2.658,106.7,0.3899,0
MCH0006,LINE-B,2026-08-05T02:10:00,75.36,2.533,107.55,0.3908,0
MCH0006,LINE-B,2026-08-05T02:20:00,74.94,2.631,110.25,0.3916,0
MCH0006,LINE-B,2026-08-05T02:30:00,74.11,2.651,110.81,0.3923,0
MCH0006,LINE-B,2026-08-05T02:40:00,72.24,2.747,110.92,0.3931,0
MCH0006,LINE-B,2026-08-05T02:50:00,72.83,2.587,108.36,0.3945,0
MCH0006,LINE-B,2026-08-05T03:00:00,72.99,2.583,108.65,0.3955,0
MCH0006,LINE-B,2026-08-05T03:10:00,72.8,2.821,106.86,0.3958,0
MCH0006,LINE-B,2026-08-05T03:20:00,73.23,2.747,108.98,0.3965,0
MCH0006,LINE-B,2026-08-05T03:30:00,75.96,2.701,110.03,0.3975,0
MCH0006,LINE-B,2026-08-05T03:40:00,74.48,2.682,108.51,0.3984,0
MCH0006,LINE-B,2026-08-05T03:50:00,72.93,2.61,108.77,0.3993,0
MCH0006,LINE-B,2026-08-05T04:00:00,72.44,2.6,110.34,0.4001,0
MCH0006,LINE-B,2026-08-05T04:10:00,73.6,2.646,108.26,0.4009,0
MCH0006,LINE-B,2026-08-05T04:20:00,73.19,2.519,109.96,0.4018,0
MCH0006,LINE-B,2026-08-05T04:30:00,74.9,2.703,111.12,0.4024,0
MCH0006,LINE-B,2026-08-05T04:40:00,75.18,2.645,111.36,0.4038,0
MCH0006,LINE-B,2026-08-05T04:50:00,74.33,2.591,109.69,0.4042,0
MCH0006,LINE-B,2026-08-05T05:00:00,73.85,2.554,109.93,0.4049,0
MCH0006,LINE-B,2026-08-05T05:10:00,73.93,2.698,107.55,0.4059,0
MCH0006,LINE-B,2026-08-05T05:20:00,74.36,2.574,109.77,0.4069,0
MCH0006,LINE-B,2026-08-05T05:30:00,74.07,2.762,107.68,0.4079,0
MCH0006,LINE-B,2026-08-05T05:40:00,74.28,2.693,106.61,0.409,0
MCH0006,LINE-B,2026-08-05T05:50:00,75.86,2.555,111.57,0.4099,0
MCH0006,LINE-B,2026-08-05T06:00:00,74.29,2.716,109.41,0.4112,0
MCH0006,LINE-B,2026-08-05T06:10:00,72.55,2.879,109.73,0.4122,0
MCH0006,LINE-B,2026-08-05T06:20:00,73.92,2.778,111.23,0.4127,0
MCH0006,LINE-B,2026-08-05T06:30:00,74.63,2.663,106.0,0.4134,0
MCH0006,LINE-B,2026-08-05T06:40:00,76.06,2.663,108.74,0.4139,0
MCH0006,LINE-B,2026-08-05T06:50:00,73.51,2.697,109.11,0.4147,0
MCH0006,LINE-B,2026-08-05T07:00:00,74.02,2.758,107.57,0.4157,0
MCH0006,LINE-B,2026-08-05T07:10:00,72.61,2.734,109.24,0.4166,0
MCH0006,LINE-B,2026-08-05T07:20:00,72.53,2.797,106.75,0.4167,0
MCH0006,LINE-B,2026-08-05T07:30:00,74.97,2.662,111.67,0.4176,0
MCH0006,LINE-B,2026-08-05T07:40:00,74.73,2.736,110.14,0.4185,0
MCH0006,LINE-B,2026-08-05T07:50:00,73.73,2.769,107.09,0.4193,0
MCH0006,LINE-B,2026-08-05T08:00:00,75.91,2.706,109.33,0.4205,0
MCH0006,LINE-B,2026-08-05T08:10:00,75.1,2.708,105.92,0.4213,0
MCH0006,LINE-B,2026-08-05T08:20:00,75.2,2.643,108.05,0.4218,0
MCH0006,LINE-B,2026-08-05T08:30:00,75.07,2.808,108.09,0.4223,0
MCH0006,LINE-B,2026-08-05T08:40:00,74.15,2.62,106.89,0.4229,0
MCH0006,LINE-B,2026-08-05T08:50:00,76.47,2.907,108.36,0.4243,0
MCH0006,LINE-B,2026-08-05T09:00:00,73.72,2.677,107.67,0.4255,0
MCH0006,LINE-B,2026-08-05T09:10:00,74.54,2.767,107.05,0.4262,0
MCH0006,LINE-B,2026-08-05T09:20:00,75.64,2.714,110.82,0.427,0
MCH0006,LINE-B,2026-08-05T09:30:00,74.91,2.756,107.89,0.4273,0
